;Unnamed: 0;Unnamed: 0.1;ano;date;round;home_team;away_team;placar_casa;placar_visitante;resultado;arena;mv38;me38;md38;mvc19;mec19;mdc19;vv38;ve38;vd38;vvf19;vef19;vdf19;mv6;me6;md6;mvc3;mec3;mdc3;vv6;ve6;vd6;vvf3;vef3;vdf3;mgm38;mgs38;mgmc19;mgsc19;vgm38;vgs38;vgmf19;vgsf19;mgm6;mgs6;mgmc3;mgsc3;vgm6;vgs6;vgmf3;vgsf3;model_prediction;resultado_0-1;correto;correto2
4040;4040;4420;2017;24/09/2017;25;São Paulo;Corinthians;1.0;1.0;0.5;Morumbi - Sao Paulo - SP;0.4482758620689655;0.5;0.6666666666666666;0.5555555555555556;0.5;0.25;0.6785714285714286;0.6111111111111112;0.3076923076923077;0.6923076923076923;0.4166666666666667;0.29411764705882354;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5;0.0;0.5;0.6666666666666666;0.0;0.3333333333333333;0.6024096385542169;0.5949367088607594;0.6296296296296297;0.3947368421052632;0.5517241379310345;0.41025641025641024;0.6756756756756757;0.3888888888888889;0.5789473684210527;0.5454545454545454;0.42857142857142855;0.5;0.2380952380952381;0.2380952380952381;0.25;0.14285714285714285;0.5038391;1.0;1;0
4041;4041;4421;2017;24/09/2017;25;Fluminense;Palmeiras;0.0;1.0;1.0;Maracanã - Rio de Janeiro - RJ;0.3448275862068966;0.7777777777777778;0.5833333333333334;0.2777777777777778;0.5833333333333334;0.5833333333333334;0.7857142857142857;0.3888888888888889;0.3461538461538461;0.6923076923076923;0.3333333333333333;0.35294117647058826;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.0;0.6024096385542169;0.6835443037974683;0.5;0.7368421052631579;0.632183908045977;0.4487179487179487;0.7297297297297297;0.4074074074074074;0.42105263157894735;0.3636363636363637;0.35714285714285715;0.25;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.21428571428571427;0.5038391;1.0;1;0
4042;4042;4422;2017;24/09/2017;25;Coritiba;Botafogo;2.0;3.0;1.0;Couto Pereira - Curitiba - PR;0.3793103448275862;0.6111111111111112;0.6666666666666666;0.3888888888888889;0.5833333333333334;0.4166666666666667;0.6071428571428571;0.5555555555555556;0.4230769230769231;0.5384615384615384;0.5;0.35294117647058826;0.16666666666666666;0.3333333333333333;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.16666666666666666;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.40963855421686746;0.5189873417721519;0.35185185185185186;0.3684210526315789;0.4597701149425287;0.3974358974358974;0.35135135135135137;0.6851851851851852;0.15789473684210525;0.18181818181818185;0.14285714285714285;0.08333333333333333;0.3809523809523809;0.14285714285714285;0.25;0.21428571428571427;0.5038391;1.0;1;0
4043;4043;4423;2017;24/09/2017;25;Atlético-GO;Cruzeiro;1.0;2.0;1.0;Olímpico Pedro Ludovico - Goiania - GO;0.3448275862068966;0.2777777777777778;0.9583333333333334;0.2777777777777778;0.25;0.9166666666666666;0.5714285714285714;0.6111111111111112;0.4230769230769231;0.4615384615384616;0.25;0.5882352941176471;0.5;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5;0.3333333333333333;0.16666666666666666;0.6666666666666666;0.0;0.3333333333333333;0.42168674698795183;0.7848101265822784;0.35185185185185186;0.6052631578947368;0.5172413793103449;0.4230769230769231;0.4324324324324325;0.3333333333333333;0.3684210526315789;0.3181818181818182;0.14285714285714285;0.16666666666666666;0.3809523809523809;0.2380952380952381;0.5833333333333334;0.2857142857142857;0.5038391;1.0;1;0
4044;4044;4424;2017;24/09/2017;25;Chapecoense;Ponte Preta;1.0;0.0;0.0;Arena Condá - Chapeco - SC;0.4482758620689655;0.4444444444444444;0.7083333333333334;0.3888888888888889;0.3333333333333333;0.6666666666666666;0.42857142857142855;0.5555555555555556;0.6153846153846154;0.07692307692307693;0.6666666666666666;0.5882352941176471;0.3333333333333333;0.0;0.6666666666666666;0.0;0.3333333333333333;0.6666666666666666;0.16666666666666666;0.5;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.5180722891566265;0.6455696202531646;0.4259259259259259;0.631578947368421;0.4942528735632184;0.6153846153846154;0.32432432432432434;0.5740740740740741;0.21052631578947367;0.2727272727272727;0.14285714285714285;0.3333333333333333;0.2857142857142857;0.3809523809523809;0.25;0.35714285714285715;0.5038391;0.0;0;0
4045;4045;4425;2017;23/09/2017;25;Flamengo;Avaí;1.0;1.0;0.5;Luso Brasileiro - Rio de Janeiro - RJ;0.5517241379310345;0.8333333333333334;0.2916666666666667;0.6111111111111112;0.5;0.16666666666666666;0.42857142857142855;0.6666666666666666;0.5384615384615384;0.38461538461538464;0.25;0.6470588235294118;0.5;0.0;0.5;1.0;0.0;0.0;0.5;0.5;0.0;0.6666666666666666;0.0;0.3333333333333333;0.6385542168674698;0.4303797468354431;0.6111111111111112;0.34210526315789475;0.3448275862068966;0.6025641025641025;0.35135135135135137;0.5370370370370371;0.3157894736842105;0.2727272727272727;0.42857142857142855;0.0;0.2380952380952381;0.09523809523809523;0.16666666666666666;0.35714285714285715;0.4755968;1.0;0;0
4046;4046;4426;2017;24/09/2017;25;Atlético-MG;Vitória;1.0;3.0;1.0;Independência - Belo Horizonte - MG;0.4482758620689655;0.7222222222222222;0.5;0.3888888888888889;0.4166666666666667;0.5833333333333334;0.4642857142857143;0.3333333333333333;0.7307692307692307;0.6153846153846154;0.25;0.4705882352941176;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;1.0;0.0;0.0;0.5783132530120482;0.5569620253164557;0.5;0.5789473684210527;0.5287356321839081;0.6538461538461539;0.6486486486486487;0.462962962962963;0.3684210526315789;0.3181818181818182;0.21428571428571427;0.25;0.3333333333333333;0.2380952380952381;0.3333333333333333;0.0;0.51496667;1.0;1;0
4047;4047;4427;2017;24/09/2017;25;Bahia;Grêmio;1.0;0.0;0.0;Arena Fonte Nova - Salvador - BA;0.3448275862068966;0.4444444444444444;0.8333333333333334;0.4444444444444444;0.25;0.6666666666666666;0.6071428571428571;0.4444444444444444;0.5;0.5384615384615384;0.4166666666666667;0.4117647058823529;0.3333333333333333;0.16666666666666666;0.5;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.16666666666666666;0.5;0.3333333333333333;0.0;0.6666666666666666;0.4939759036144578;0.6582278481012658;0.5185185185185185;0.6052631578947368;0.5632183908045977;0.4743589743589744;0.7027027027027027;0.4814814814814815;0.42105263157894735;0.4090909090909091;0.42857142857142855;0.25;0.3333333333333333;0.14285714285714285;0.08333333333333333;0.14285714285714285;0.5038391;0.0;0;0
4048;4048;4428;2017;25/09/2017;25;Sport;Vasco;1.0;1.0;0.5;Ilha do Retiro - Recife - PE;0.4482758620689655;0.3888888888888889;0.75;0.5;0.4166666666666667;0.4166666666666667;0.5357142857142857;0.6111111111111112;0.4615384615384616;0.4615384615384616;0.5;0.4117647058823529;0.0;0.16666666666666666;0.8333333333333334;0.0;0.6666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.6666666666666666;0.5180722891566265;0.6582278481012658;0.4444444444444444;0.3947368421052632;0.4827586206896552;0.5897435897435898;0.5945945945945946;0.5;0.05263157894736842;0.5909090909090909;0.14285714285714285;0.25;0.14285714285714285;0.2380952380952381;0.08333333333333333;0.2857142857142857;0.5038391;1.0;1;0
4049;4049;4429;2017;23/09/2017;25;Santos;Athletico-PR;1.0;0.0;0.0;Vila Belmiro - Santos - SP;0.7241379310344828;0.5555555555555556;0.2916666666666667;0.7777777777777778;0.25;0.16666666666666666;0.5357142857142857;0.5555555555555556;0.5;0.3076923076923077;0.5;0.5294117647058824;0.16666666666666666;0.6666666666666666;0.16666666666666666;0.6666666666666666;0.3333333333333333;0.0;0.5;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5421686746987951;0.35443037974683544;0.5185185185185185;0.3157894736842105;0.5057471264367817;0.4743589743589744;0.35135135135135137;0.4259259259259259;0.15789473684210525;0.13636363636363635;0.35714285714285715;0.16666666666666666;0.42857142857142855;0.2380952380952381;0.08333333333333333;0.14285714285714285;0.5038391;0.0;0;0
4050;4050;4430;2017;30/09/2017;26;Vasco;Chapecoense;1.0;1.0;0.5;São Januário - Rio de Janeiro - RJ;0.4827586206896552;0.6666666666666666;0.5;0.5;0.4166666666666667;0.4166666666666667;0.4642857142857143;0.4444444444444444;0.6538461538461539;0.4615384615384616;0.3333333333333333;0.5294117647058824;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5;0.0;0.5;0.6666666666666666;0.0;0.3333333333333333;0.4939759036144578;0.5949367088607594;0.3703703703703704;0.5;0.4827586206896552;0.6410256410256411;0.5405405405405406;0.5;0.21052631578947367;0.2727272727272727;0.14285714285714285;0.3333333333333333;0.2380952380952381;0.19047619047619047;0.25;0.07142857142857142;0.5038391;1.0;1;0
4051;4051;4431;2017;30/09/2017;26;Bahia;Coritiba;1.0;1.0;0.5;Arena Fonte Nova - Salvador - BA;0.3448275862068966;0.4444444444444444;0.8333333333333334;0.4444444444444444;0.25;0.6666666666666666;0.3928571428571429;0.5555555555555556;0.6538461538461539;0.3076923076923077;0.3333333333333333;0.6470588235294118;0.3333333333333333;0.16666666666666666;0.5;0.6666666666666666;0.0;0.3333333333333333;0.0;0.3333333333333333;0.6666666666666666;0.0;0.3333333333333333;0.6666666666666666;0.4819277108433735;0.6455696202531646;0.5185185185185185;0.6052631578947368;0.4022988505747127;0.5512820512820513;0.40540540540540543;0.5;0.3684210526315789;0.3636363636363637;0.35714285714285715;0.16666666666666666;0.14285714285714285;0.3333333333333333;0.08333333333333333;0.21428571428571427;0.5038391;1.0;1;0
4052;4052;4432;2017;01/10/2017;26;Botafogo;Vitória;2.0;3.0;1.0;Nilton Santos - Rio de Janeiro - RJ;0.6206896551724138;0.5555555555555556;0.4166666666666667;0.5555555555555556;0.3333333333333333;0.4166666666666667;0.4642857142857143;0.3333333333333333;0.7307692307692307;0.6923076923076923;0.25;0.4117647058823529;0.8333333333333334;0.0;0.16666666666666666;1.0;0.0;0.0;0.5;0.16666666666666666;0.3333333333333333;1.0;0.0;0.0;0.5180722891566265;0.4050632911392405;0.5;0.5;0.5517241379310345;0.6666666666666666;0.7027027027027027;0.4444444444444444;0.5789473684210527;0.2272727272727273;0.35714285714285715;0.0;0.3809523809523809;0.2857142857142857;0.4166666666666667;0.07142857142857142;0.47960338;1.0;0;0
4053;4053;4433;2017;01/10/2017;26;São Paulo;Sport;1.0;0.0;0.0;Morumbi - Sao Paulo - SP;0.4137931034482759;0.5555555555555556;0.6666666666666666;0.5;0.5833333333333334;0.25;0.4642857142857143;0.4444444444444444;0.6538461538461539;0.3076923076923077;0.16666666666666666;0.7647058823529411;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;0.0;1.0;0.6024096385542169;0.6075949367088608;0.5925925925925926;0.3947368421052632;0.5057471264367817;0.6666666666666666;0.5135135135135135;0.6851851851851852;0.5789473684210527;0.5;0.42857142857142855;0.4166666666666667;0.047619047619047616;0.5238095238095238;0.0;0.6428571428571429;0.44082615;0.0;1;0
4054;4054;4434;2017;01/10/2017;26;Cruzeiro;Corinthians;1.0;1.0;0.5;Mineirão - Belo Horizonte - MG;0.5862068965517241;0.6111111111111112;0.4166666666666667;0.5555555555555556;0.6666666666666666;0.08333333333333333;0.6785714285714286;0.6111111111111112;0.3076923076923077;0.6923076923076923;0.5;0.2352941176470588;0.6666666666666666;0.16666666666666666;0.16666666666666666;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.16666666666666666;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5662650602409639;0.4177215189873418;0.5370370370370371;0.3947368421052632;0.5517241379310345;0.41025641025641024;0.6756756756756757;0.3703703703703704;0.5263157894736842;0.2727272727272727;0.2857142857142857;0.08333333333333333;0.14285714285714285;0.2380952380952381;0.16666666666666666;0.21428571428571427;0.5038391;1.0;1;0
4055;4055;4435;2017;01/10/2017;26;Avaí;Atlético-GO;0.0;2.0;1.0;Ressacada - Florianopolis - SC;0.3793103448275862;0.7222222222222222;0.5833333333333334;0.3888888888888889;0.75;0.25;0.32142857142857145;0.2777777777777778;0.9230769230769232;0.38461538461538464;0.16666666666666666;0.7058823529411765;0.5;0.5;0.0;0.3333333333333333;0.6666666666666666;0.0;0.5;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.0;0.3333333333333333;0.3614457831325301;0.5949367088607594;0.35185185185185186;0.4736842105263158;0.3908045977011495;0.8076923076923077;0.4594594594594595;0.7222222222222222;0.3157894736842105;0.13636363636363635;0.21428571428571427;0.16666666666666666;0.3333333333333333;0.2857142857142857;0.3333333333333333;0.21428571428571427;0.5038391;1.0;1;0
4056;4056;4436;2017;01/10/2017;26;Grêmio;Fluminense;1.0;0.0;0.0;Arena do Grêmio - Porto Alegre - RS;0.5862068965517241;0.4444444444444444;0.5416666666666666;0.5555555555555556;0.25;0.5;0.35714285714285715;0.7777777777777778;0.5384615384615384;0.38461538461538464;0.5833333333333334;0.4117647058823529;0.16666666666666666;0.16666666666666666;0.6666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.5;0.0;0.6666666666666666;0.3333333333333333;0.5903614457831325;0.4430379746835443;0.4259259259259259;0.2894736842105263;0.5632183908045977;0.6794871794871795;0.6216216216216216;0.4814814814814815;0.2631578947368421;0.18181818181818185;0.35714285714285715;0.08333333333333333;0.2380952380952381;0.3809523809523809;0.25;0.35714285714285715;0.5038391;0.0;0;0
4057;4057;4437;2017;30/09/2017;26;Palmeiras;Santos;0.0;1.0;1.0;Allianz Parque - Sao Paulo - SP;0.7931034482758621;0.3333333333333333;0.375;0.7222222222222222;0.25;0.25;0.75;0.5555555555555556;0.2692307692307692;0.5384615384615384;0.5833333333333334;0.29411764705882354;0.5;0.3333333333333333;0.16666666666666666;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.5;0.16666666666666666;0.0;0.6666666666666666;0.3333333333333333;0.6626506024096386;0.4303797468354431;0.5185185185185185;0.34210526315789475;0.5172413793103449;0.35897435897435903;0.4594594594594595;0.2962962962962963;0.42105263157894735;0.2727272727272727;0.35714285714285715;0.3333333333333333;0.19047619047619047;0.14285714285714285;0.08333333333333333;0.21428571428571427;0.5038391;1.0;1;0
4058;4058;4438;2017;01/10/2017;26;Athletico-PR;Atlético-MG;0.0;2.0;1.0;Arena da Baixada - Curitiba - PR;0.5172413793103449;0.5555555555555556;0.5416666666666666;0.6111111111111112;0.3333333333333333;0.3333333333333333;0.42857142857142855;0.7222222222222222;0.5;0.4615384615384616;0.6666666666666666;0.29411764705882354;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5301204819277109;0.4683544303797468;0.5740740740740741;0.3684210526315789;0.5517241379310345;0.6025641025641025;0.5675675675675675;0.4074074074074074;0.42105263157894735;0.2727272727272727;0.5714285714285714;0.25;0.3809523809523809;0.3809523809523809;0.3333333333333333;0.2857142857142857;0.5038391;1.0;1;0
4059;4059;4439;2017;02/10/2017;26;Ponte Preta;Flamengo;1.0;0.0;0.0;Moisés Lucarelli - Campinas - SP;0.3793103448275862;0.5555555555555556;0.7083333333333334;0.6111111111111112;0.16666666666666666;0.5;0.5714285714285714;0.8333333333333334;0.2692307692307692;0.38461538461538464;0.75;0.29411764705882354;0.16666666666666666;0.3333333333333333;0.5;0.3333333333333333;0.0;0.6666666666666666;0.5;0.16666666666666666;0.3333333333333333;0.0;0.0;1.0;0.4819277108433735;0.620253164556962;0.5740740740740741;0.4473684210526316;0.6091954022988506;0.4358974358974359;0.5405405405405406;0.3888888888888889;0.3157894736842105;0.4090909090909091;0.2857142857142857;0.5;0.3333333333333333;0.2380952380952381;0.16666666666666666;0.5;0.44082615;0.0;1;0
4060;4060;4440;2017;12/10/2017;27;Flamengo;Fluminense;1.0;1.0;0.5;Maracanã - Rio de Janeiro - RJ;0.5172413793103449;0.8333333333333334;0.3333333333333333;0.5555555555555556;0.5833333333333334;0.16666666666666666;0.32142857142857145;0.7777777777777778;0.5769230769230769;0.3076923076923077;0.5833333333333334;0.4705882352941176;0.5;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.16666666666666666;0.16666666666666666;0.6666666666666666;0.0;0.3333333333333333;0.6666666666666666;0.6144578313253012;0.4430379746835443;0.5925925925925926;0.3684210526315789;0.5517241379310345;0.6923076923076923;0.5945945945945946;0.5;0.3684210526315789;0.18181818181818185;0.35714285714285715;0.08333333333333333;0.2380952380952381;0.42857142857142855;0.25;0.42857142857142855;0.5038391;1.0;1;0
4061;4061;4441;2017;12/10/2017;27;Vitória;Sport;1.0;2.0;1.0;Manoel Barradas - Salvador - BA;0.4827586206896552;0.3333333333333333;0.75;0.2777777777777778;0.25;0.9166666666666666;0.4642857142857143;0.4444444444444444;0.6538461538461539;0.3076923076923077;0.16666666666666666;0.7647058823529411;0.6666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.3333333333333333;0.6666666666666666;0.0;0.16666666666666666;0.8333333333333334;0.0;0.0;1.0;0.6144578313253012;0.6708860759493671;0.4259259259259259;0.7105263157894737;0.5057471264367817;0.6666666666666666;0.5135135135135135;0.6851851851851852;0.5789473684210527;0.3181818181818182;0.21428571428571427;0.4166666666666667;0.047619047619047616;0.5714285714285714;0.0;0.5714285714285714;0.44082615;1.0;0;0
4062;4062;4442;2017;12/10/2017;27;Ponte Preta;Santos;1.0;1.0;0.5;Moisés Lucarelli - Campinas - SP;0.4137931034482759;0.5;0.7083333333333334;0.6111111111111112;0.16666666666666666;0.5;0.75;0.5555555555555556;0.2692307692307692;0.5384615384615384;0.5833333333333334;0.29411764705882354;0.3333333333333333;0.16666666666666666;0.5;0.3333333333333333;0.0;0.6666666666666666;0.5;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.4698795180722892;0.5949367088607594;0.5370370370370371;0.4473684210526316;0.4942528735632184;0.3333333333333333;0.4594594594594595;0.2962962962962963;0.3684210526315789;0.4090909090909091;0.21428571428571427;0.4166666666666667;0.2380952380952381;0.14285714285714285;0.16666666666666666;0.21428571428571427;0.5038391;1.0;1;0
4063;4063;4443;2017;11/10/2017;27;Botafogo;Chapecoense;2.0;1.0;0.0;Nilton Santos - Rio de Janeiro - RJ;0.5862068965517241;0.5555555555555556;0.4583333333333333;0.5555555555555556;0.3333333333333333;0.4166666666666667;0.4642857142857143;0.4444444444444444;0.6538461538461539;0.38461538461538464;0.4166666666666667;0.5294117647058824;0.6666666666666666;0.0;0.3333333333333333;0.6666666666666666;0.0;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5301204819277109;0.4430379746835443;0.5370370370370371;0.5526315789473685;0.4712643678160919;0.6282051282051282;0.5135135135135135;0.5;0.631578947368421;0.3636363636363637;0.42857142857142855;0.25;0.2857142857142857;0.19047619047619047;0.16666666666666666;0.14285714285714285;0.5038391;0.0;0;0
4064;4064;4444;2017;11/10/2017;27;Athletico-PR;Atlético-GO;2.0;2.0;0.5;Arena da Baixada - Curitiba - PR;0.4827586206896552;0.5555555555555556;0.5833333333333334;0.5555555555555556;0.3333333333333333;0.4166666666666667;0.35714285714285715;0.2777777777777778;0.8846153846153846;0.38461538461538464;0.16666666666666666;0.7058823529411765;0.16666666666666666;0.3333333333333333;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;1.0;0.0;0.0;0.5180722891566265;0.4936708860759494;0.5555555555555556;0.42105263157894735;0.4022988505747127;0.7820512820512819;0.4594594594594595;0.7037037037037037;0.21052631578947367;0.3181818181818182;0.2857142857142857;0.3333333333333333;0.3809523809523809;0.2857142857142857;0.5;0.07142857142857142;0.51496667;1.0;1;0
4065;4065;4445;2017;11/10/2017;27;Corinthians;Coritiba;3.0;1.0;0.0;Arena Corinthians - Sao Paulo - SP;0.6551724137931034;0.6666666666666666;0.2916666666666667;0.5555555555555556;0.5;0.25;0.35714285714285715;0.6111111111111112;0.6538461538461539;0.2307692307692308;0.4166666666666667;0.6470588235294118;0.16666666666666666;0.3333333333333333;0.5;0.3333333333333333;0.0;0.6666666666666666;0.0;0.5;0.5;0.0;0.6666666666666666;0.3333333333333333;0.5903614457831325;0.3924050632911392;0.4444444444444444;0.2894736842105263;0.4022988505747127;0.5641025641025641;0.40540540540540543;0.5185185185185185;0.15789473684210525;0.2727272727272727;0.07142857142857142;0.16666666666666666;0.19047619047619047;0.3333333333333333;0.16666666666666666;0.21428571428571427;0.5038391;0.0;0;0
4066;4066;4446;2017;12/10/2017;27;Palmeiras;Bahia;2.0;2.0;0.5;Pacaembu - Sao Paulo - SP;0.7586206896551724;0.3333333333333333;0.4166666666666667;0.7222222222222222;0.16666666666666666;0.3333333333333333;0.35714285714285715;0.4444444444444444;0.7692307692307693;0.2307692307692308;0.3333333333333333;0.7058823529411765;0.5;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.6666666666666666;0.6385542168674698;0.4430379746835443;0.5;0.34210526315789475;0.4597701149425287;0.6538461538461539;0.35135135135135137;0.5185185185185185;0.3684210526315789;0.2727272727272727;0.35714285714285715;0.25;0.3333333333333333;0.2380952380952381;0.16666666666666666;0.42857142857142855;0.5038391;1.0;1;0
4067;4067;4447;2017;11/10/2017;27;Atlético-MG;São Paulo;1.0;0.0;0.0;Independência - Belo Horizonte - MG;0.4482758620689655;0.6666666666666666;0.5416666666666666;0.3333333333333333;0.4166666666666667;0.6666666666666666;0.4642857142857143;0.5555555555555556;0.5769230769230769;0.3076923076923077;0.25;0.7058823529411765;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5903614457831325;0.5822784810126582;0.5;0.6578947368421053;0.5862068965517241;0.6025641025641025;0.5135135135135135;0.5925925925925926;0.42105263157894735;0.3636363636363637;0.2857142857142857;0.3333333333333333;0.42857142857142855;0.42857142857142855;0.4166666666666667;0.42857142857142855;0.5038391;0.0;0;0
4068;4068;4448;2017;11/10/2017;27;Grêmio;Cruzeiro;0.0;1.0;1.0;Arena do Grêmio - Porto Alegre - RS;0.6206896551724138;0.4444444444444444;0.5;0.6111111111111112;0.25;0.4166666666666667;0.6071428571428571;0.6111111111111112;0.38461538461538464;0.5384615384615384;0.25;0.5294117647058824;0.3333333333333333;0.16666666666666666;0.5;0.6666666666666666;0.0;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.6666666666666666;0.0;0.3333333333333333;0.6024096385542169;0.4303797468354431;0.4444444444444444;0.2631578947368421;0.5402298850574713;0.4230769230769231;0.4864864864864865;0.3333333333333333;0.3157894736842105;0.13636363636363635;0.42857142857142855;0.08333333333333333;0.42857142857142855;0.19047619047619047;0.5;0.35714285714285715;0.5038391;1.0;1;0
4069;4069;4449;2017;11/10/2017;27;Avaí;Vasco;1.0;2.0;1.0;Ressacada - Florianopolis - SC;0.3448275862068966;0.7222222222222222;0.625;0.3333333333333333;0.75;0.3333333333333333;0.5;0.6666666666666666;0.4615384615384616;0.4615384615384616;0.5;0.4117647058823529;0.3333333333333333;0.5;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3614457831325301;0.620253164556962;0.35185185185185186;0.5;0.4597701149425287;0.5897435897435898;0.5675675675675675;0.4814814814814815;0.2631578947368421;0.2272727272727273;0.14285714285714285;0.25;0.19047619047619047;0.2857142857142857;0.16666666666666666;0.14285714285714285;0.5038391;1.0;1;0
4070;4070;4450;2017;07/10/2017;28;Cruzeiro;Ponte Preta;2.0;1.0;0.0;Mineirão - Belo Horizonte - MG;0.6206896551724138;0.6111111111111112;0.375;0.5555555555555556;0.6666666666666666;0.08333333333333333;0.42857142857142855;0.5555555555555556;0.6153846153846154;0.07692307692307693;0.5833333333333334;0.6470588235294118;0.6666666666666666;0.3333333333333333;0.0;0.3333333333333333;0.6666666666666666;0.0;0.16666666666666666;0.3333333333333333;0.5;0.0;0.6666666666666666;0.3333333333333333;0.5662650602409639;0.3924050632911392;0.5370370370370371;0.3947368421052632;0.4597701149425287;0.5769230769230769;0.2972972972972973;0.5555555555555556;0.42105263157894735;0.18181818181818185;0.21428571428571427;0.16666666666666666;0.2857142857142857;0.42857142857142855;0.16666666666666666;0.21428571428571427;0.5038391;0.0;0;0
4071;4071;4451;2017;15/10/2017;28;Fluminense;Avaí;1.0;0.0;0.0;Maracanã - Rio de Janeiro - RJ;0.27586206896551724;0.8333333333333334;0.625;0.2777777777777778;0.5833333333333334;0.5833333333333334;0.32142857142857145;0.7222222222222222;0.6153846153846154;0.3076923076923077;0.3333333333333333;0.6470588235294118;0.0;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.5783132530120482;0.6962025316455697;0.4814814814814815;0.7105263157894737;0.3448275862068966;0.6410256410256411;0.35135135135135137;0.5555555555555556;0.21052631578947367;0.4090909090909091;0.14285714285714285;0.25;0.2380952380952381;0.2857142857142857;0.25;0.07142857142857142;0.5038391;0.0;0;0
4072;4072;4452;2017;15/10/2017;28;Sport;Atlético-MG;1.0;1.0;0.5;Ilha do Retiro - Recife - PE;0.4482758620689655;0.4444444444444444;0.7083333333333334;0.5;0.5;0.3333333333333333;0.4642857142857143;0.6666666666666666;0.5;0.5384615384615384;0.5833333333333334;0.29411764705882354;0.16666666666666666;0.16666666666666666;0.6666666666666666;0.0;0.6666666666666666;0.3333333333333333;0.5;0.3333333333333333;0.16666666666666666;0.6666666666666666;0.3333333333333333;0.0;0.5421686746987951;0.6708860759493671;0.462962962962963;0.3947368421052632;0.5402298850574713;0.5769230769230769;0.5945945945945946;0.3888888888888889;0.15789473684210525;0.5;0.07142857142857142;0.16666666666666666;0.3809523809523809;0.2857142857142857;0.4166666666666667;0.14285714285714285;0.5038391;1.0;1;0
